Name,Ratings,Details,Price
"Honor 10 Lite (Midnight Black, 64 GB)",4.4,"4 GB RAM | 64 GB ROM | Expandable Upto 512 GB
15.77 cm (6.21 inch) Full HD+ Display
13MP + 2MP | 24MP Front Camera
3400 mAh Lithium Polymer Battery
Kirin 710 2.2GHz Octa Core Processor
Brand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable
","₹10,999"
"Honor 10 Lite (Sapphire Blue, 32 GB)",4.3,"3 GB RAM | 32 GB ROM | Expandable Upto 512 GB
15.77 cm (6.21 inch) Full HD+ Display
13MP + 2MP | 24MP Front Camera
3400 mAh Lithium Polymer Battery
Kirin 710 2.2GHz Octa Core Processor
Brand Warranty of 1 Year Available for Mobile, 6 Months for Battery and Charger, 3 Months for Data Cable
","₹7,999"
"Apple iPhone 6s (Gold, 128 GB)",4.5,"128 GB ROM |
11.94 cm (4.7 inch) Retina HD Display
12MP Rear Camera | 5MP Front Camera
A9 Chip with 64-bit Architecture and M9 Motion Co-processor
Brand Warranty of 1 Year
","₹55,999"
"Iball I ball Andi HD6 (White, 8 GB)",4.1,"1 GB RAM | 8 GB ROM |
15.24 cm (6 inch) HD Display
8MP Rear Camera
3000 mAh Battery
1 Year Manufacturer Warranty
","₹6,999"
"Honor 8X (Black, 64 GB)",4.4,"6 GB RAM | 64 GB ROM |
41.94 cm (16.51 cm) Full HD+ Display
20MP + 2MP | 16MP Front Camera
3750 mAh Battery
2.2 GHz Kirin 710 Octa Core Processor
1 year manufacturer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
","₹11,999"
"Samsung Galaxy S9 Plus (Lilac Purple, 128 GB)",4.5,"6 GB RAM | 128 GB ROM | Expandable Upto 400 GB
15.75 cm (6.2 inch) Quad HD+ Display
12MP + 12MP | 8MP Front Camera
3500 mAh Battery
Exynos 9810 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹68,900"
"Honor 8x (Black, 64 GB)",4.4,"4 GB RAM | 64 GB ROM |
16.51 cm (6.5 inch) Full HD+ Display
20MP + 2MP | 16MP Front Camera
3750 mAh Battery
Kirin 710 Processor
1 year manufactuer warranty for device and 6 months manufacturer warranty for in-box accessories including batteries from the date of purchase
","₹10,999"
"XOLO Q700i (White, 4 GB)",4,"1 GB RAM | 4 GB ROM | Expandable Upto 32 GB
11.43 cm (4.5 inch) quarter HD Display
8MP Rear Camera | 2MP Front Camera
2400 mAh Li-Polymer Battery
ARM Cortex-A7 Processor
1 Year for Mobile & 6 Months for Accessories
","₹11,999"
"Micromax Canvas Doodle 4 Q391 Dual Sim - Black (Black, 8 GB)",5,"1 GB RAM | 8 GB ROM |
15.24 cm (6 inch) quarter HD Display
8MP Rear Camera | 2MP Front Camera
3000 mAh Battery
1 Year Manufacturer Warranty
","₹8,000"
"XOLO One HD (Space Grey, 8 GB)",5,"1 GB RAM | 8 GB ROM |
12.7 cm (5 inch) HD Display
8MP Rear Camera
2300 mAh Battery
1 Year Manufacturer Warranty
","₹7,999"
"Redmi 6A (Rose Gold, 32 GB)",4.3,"2 GB RAM | 32 GB ROM | Expandable Upto 128 GB
13.84 cm (5.45 inch) HD Display
13MP Rear Camera
3000 mAh Battery
Mediateck Processor
1 Year Manufacturer Warranty
","₹5,742"
"Lenovo K10 Note (Black, 128 GB)",4.1,"6 GB RAM | 128 GB ROM | Expandable Upto 256 GB
16.0 cm (6.3 inch) Full HD+ Display
16MP + 5MP + 8MP | 16MP Front Camera
4050 mAh Li-polymer Battery
Qualcomm SDM710 Processor
Brand Warranty of 1 Year Available for Mobile and 6 Months for Accessories
","₹11,999"
